gene,baseMean,log2FoldChange,pvalue,padj,-log10padj
GENE00509,84.77786302775188,-0.08387683484369322,0.5263638169667464,0.8877837568181018,0.0516928052318063
GENE00510,55.16404092688495,0.11626346184733194,0.47608920846735125,0.871007029726156,0.05997833987298108
GENE00511,15.465145534361135,0.054934539528075796,0.3650400387071786,0.8142619370462124,0.08923586597733543
GENE00512,720.9668439471413,0.3355411233637318,0.04132742268504208,0.4019834669273178,0.3957918085321705
GENE00513,2929.0920160438864,-1.5052575291172796,0.0008487582281742784,0.036192607311431556,1.4413801292383193
GENE00514,1755.7475162411488,-0.17027332272842158,0.398315404939084,0.834058383263684,0.07880354811309853
GENE00515,29.048442774975175,-0.8275010808566302,0.0025260522951424647,0.07703424232850442,1.1133161845855413
GENE00516,839.7678655240703,0.22483136832209766,0.48828598409211066,0.8766871015801968,0.05715538303589155
GENE00517,3.089442261935246,-1.2538494784762726,0.01496812665129426,0.24238918479277602,0.6154867619381122
GENE00518,9.689512251415923,-0.49042916866732195,0.531158510362087,0.8897236521458675,0.05074486412443999
GENE00519,388.69035994146225,0.8628713404974507,0.019570298745152453,0.2795925991406014,0.5534743286164039
GENE00520,22.038953827205095,-1.0321193276617067,0.016563890044287675,0.25624096843980165,0.5913514329640164
GENE00521,51.96759024447154,-0.059438911472099565,0.9906721447231648,0.9989806703632392,0.0004429150130551658
GENE00522,2117.565706400882,0.6140282451862179,0.01631407089289892,0.2542261811812793,0.5947797261775315
GENE00523,63.92449523325676,0.5430844814960725,0.025288054207642394,0.3192114342326364,0.49592156050677433
GENE00524,209.62470670672286,-0.40848004353982936,0.09189501776580315,0.5496710829544544,0.2598971097572932
GENE00525,51.5727274064656,-0.1924964639779064,0.6034523932762458,0.91598664308031,0.03811085916927877
GENE00526,303.00432167005386,0.1633960544453486,0.6037133044607603,0.91598664308031,0.03811085916927877
GENE00527,460.67741195351573,-0.10886381578128901,0.5491671320308387,0.8978236552167935,0.04680895630261802
GENE00528,55.86500620664822,0.07020181500254055,0.8360720728964816,0.9726278922201178,0.012053280250471534
GENE00529,16.231923234651976,0.44664622583470676,0.44508296134940173,0.8580345397290976,0.06649522950347103
GENE00530,289.8239298960335,0.3503117327897696,0.34338012409416674,0.8007181145047617,0.09652034641418304
GENE00531,8.78971266047432,-0.5619022181983669,0.3420529002053887,0.7999860473759348,0.09691758750865868
GENE00532,573.1885868183942,-0.03378404028113822,0.8779484824221031,0.9799021469679873,0.008817290790818286
GENE00533,383.06094635514626,2.2300534824247262,1.9346389343088884e-06,0.0006305620122245695,3.200272196572876
GENE00534,292.78919894443277,-0.1887932817198816,0.37178379064027733,0.8172653430293364,0.0876369173913033
GENE00535,3.7471148138054593,-1.1677821093678111,0.11957169464356726,0.5909883625657815,0.22842107093469283
GENE00536,1301.5724371733675,0.015691853606364548,0.9193045321590823,0.9860433348376071,0.0061039981751311225
GENE00537,39.3821251878024,0.2689961034721509,0.6645808063819212,0.9330463736392218,0.030096770706743596
GENE00538,34.40915543229484,-0.513384833159522,0.3465615257660575,0.8014888445892409,0.09610251793497833
GENE00539,2.357520575888742,-1.3159040687142831,0.11834450459685537,0.5893865071748082,0.22959981067577884
GENE00540,32.94651419731302,0.48566001587837343,0.10696746176315922,0.5723649660165788,0.24232695690268782
GENE00541,13.0210149341995,-1.4721654387363385,0.0015875593079761382,0.05506710675632139,1.259107740892475
GENE00542,323.2030121188161,-0.8780489892375396,0.004006300130435161,0.10478340692642542,0.9797074850129767
GENE00543,36.54753264179536,-0.10859940179923594,0.7040850196102111,0.9402008315175032,0.026779369055760744
GENE00544,20.90133990158288,0.1855881824463697,0.9942735589972544,0.9997210090081408,0.0001211811532763875
GENE00545,667.9082843768797,0.28833120029808196,0.26998147059378974,0.7549440629509073,0.12208522592276495
GENE00546,8.29957334220216,0.5375985357317973,0.13362716305221994,0.6131051541285164,0.21246503291832933
GENE00547,13.417848536245526,-0.25757295293982413,0.3802949717386779,0.8222105544055422,0.0850169526460766
GENE00548,28.394228076264326,-0.2542727139109398,0.31778732917802494,0.7882185054712278,0.10335337316275792
GENE00549,766.3162417060965,0.6576965876856182,0.06817644284538274,0.49133260165858883,0.3086244179317872
GENE00550,21.71541634725019,-0.5274206938754218,0.26356125364552185,0.7485340795329497,0.12578842215302197
GENE00551,75.44204112656494,0.16892450003786438,0.6479497509774061,0.9299109861923943,0.03155862139836137
GENE00552,35.906632538384684,0.8992941752008033,0.015482952802433805,0.2477605415116343,0.6059678584453541
GENE00553,14.883712487418753,-0.3206908056176494,0.416385720067016,0.8429398393501123,0.07420341988369174
GENE00554,53.91458463474005,0.6406497776751389,0.18365235339393451,0.6770441686530709,0.16938299811457658
GENE00555,110.0613011241247,0.1276727733907355,0.8719347513681717,0.9792371410505701,0.009112122723622152
GENE00556,6.020748764536529,-0.28880085949481143,0.39831112452239237,0.834058383263684,0.07880354811309853
GENE00557,69.21935153100624,-0.41524629886625214,0.6028139617804114,0.915789850879551,0.038204173793068126
GENE00558,1.3829071748008055,0.8977703396629289,0.7197235910431101,0.9454373587460272,0.024367240644604205
GENE00559,15.23427814644143,-0.654256603859421,0.21111326860119561,0.7031753946559967,0.15293633439629273
GENE00560,420.6747546963579,0.2172927751249569,0.37515905738364774,0.8189991333406844,0.08671655780680691
GENE00561,55.80467106800154,-0.5541019675046907,0.2160757503747148,0.7084514265891241,0.14968992083990235
GENE00562,256.1573026598668,0.15688155803898102,0.6060825476691178,0.91598664308031,0.03811085916927877
GENE00563,694.5456325315831,0.2220544128011552,0.3530518074369863,0.8068361483840955,0.09321465248696445
GENE00564,279.81767619328315,-0.4928667716424828,0.06602227961379095,0.48412332745810926,0.31504399039722386
GENE00565,137.3477335879416,0.40505746380815144,0.19458294952136101,0.6889801224784426,0.16179330758795404
GENE00566,301.83358548823514,0.14782563996633405,0.5411968335724493,0.8939058021337615,0.0487082438091407
GENE00567,99.59465163922043,-0.31082866094481293,0.3983643023472363,0.834058383263684,0.07880354811309853
GENE00568,49.58262072642712,-0.18147809853736946,0.5648363194441766,0.9027394770844567,0.0444375652891608
GENE00569,288.62263132244794,-0.4545674820239643,0.053758440788998635,0.44920444459397957,0.34755595531999606
GENE00570,170.11514575482144,-0.021981544729464255,0.9813123728040065,0.9973474672255536,0.0011535108869599577
GENE00571,137.43536672151762,-0.1421453865476382,0.5297064607383218,0.8892080800574463,0.05099659960730364
GENE00572,1454.3789969858794,0.17160511738483755,0.19810170128383295,0.6915668586690129,0.16016582719979056
GENE00573,172.47731129513699,0.001272440067477945,0.7584280337231791,0.953720457124761,0.020578901730549385
GENE00574,6146.518084749454,0.27303356602798456,0.23911048268842025,0.7321693512322297,0.13538845473515967
GENE00575,8.130115514003464,-0.00029187070725384404,0.840819115915788,0.9734309786185902,0.011694836817569061
GENE00576,652.3915991458364,0.2708834075324718,0.12393931738232242,0.5965332540538097,0.22436534134900699
GENE00577,105.90043053890705,0.39844059839123896,0.12128673179153665,0.5928211560894762,0.22707630602574244
GENE00578,695.6368003360922,0.7751946088169364,0.01237478143648412,0.21230323044269206,0.6730433974837358
GENE00579,35.58938048814956,0.03350238117964577,0.6105703911825373,0.9181516647477137,0.03708557400289381
GENE00580,1022.674509048473,-0.5957363339354456,0.03885888534397008,0.389951403701256,0.40898951199761585
GENE00581,923.8398092397094,-0.034187390310345164,0.8846679553631638,0.9805822532955627,0.00851597093641661
GENE00582,249.62842045137452,-0.16778529387204477,0.9217953058449412,0.9863091479724896,0.005986938796138872
GENE00583,29.375410544393162,-0.023396008704718717,0.7402875829800454,0.948918893735636,0.022770906127350294
GENE00584,81.48862093957703,-0.4191703226834458,0.13733745434676245,0.6187877673595273,0.20845828033266905
GENE00585,27.10933742046169,-0.6514849918228263,0.1433083443566497,0.6263479532204583,0.2031843374256258
GENE00586,104.75910035673255,-0.4390099254152111,0.1967143676747082,0.6904488725790112,0.16086847520106357
GENE00587,3.257467041360287,-0.906211265935441,0.2711222703151299,0.7558582391731584,0.12155964856998025
GENE00588,7.7292071200494386,0.0832459144415749,0.8431845386117214,0.9736218108213036,0.011609705717557024
GENE00589,7.157629394108958,0.9535545143038024,0.08146689714222052,0.526211095169499,0.27883999904756207
GENE00590,327.94406082654086,-0.5310566675348425,0.06566420090157518,0.4830827411238021,0.31597847807669277
GENE00591,131.68723875999092,0.36152977827182153,0.14452772403643907,0.6287230602485491,0.20154061034325865
GENE00592,3.6565111666015193,0.05247976972214351,0.8779398913077384,0.9799021469679873,0.008817290790818286
GENE00593,56.17823970978637,0.33335523923590327,0.14355032136886345,0.6266760200276382,0.20295692340905255
GENE00594,936.1522008469149,-0.23720196563521545,0.4643052542593703,0.8648681005070904,0.06305012096269502
GENE00595,74.39825960206367,-0.07933560359956071,0.9138276756397847,0.9851112847304974,0.006514705934455751
GENE00596,6.590518314634158,0.7793744572350216,0.07818268630864272,0.5161999723359454,0.2871820230667462
GENE00597,28.866333096855737,0.2149537437156703,0.34749819798705217,0.8017780127819086,0.09594585761208581
GENE00598,111.92678285085582,-0.007251700358668683,0.9103123729603468,0.9843569218217486,0.0068474004796672235
GENE00599,660.9654154366629,0.4337273642390424,0.15012038546799594,0.6370378034031126,0.19583479478831903
GENE00600,16.830962787242704,-0.12514909672793162,0.9993321945927661,0.9998468495761187,6.651747771277463e-05
GENE00601,1.22159428892457,-0.13634981436661764,0.7667514117512033,0.955838039008327,0.019615690071044686
GENE00602,175.69958913408084,-0.42634078639169753,0.14008968498408989,0.6228154609083901,0.20564061494807892
GENE00603,39.62914275723687,-0.6884671401195004,0.07668981224272003,0.5119040782571974,0.29081141048190673
GENE00604,5.527861784565899,-0.3922495662041338,0.3455693179688477,0.8014888445892409,0.09610251793497833
GENE00605,5.937803456061738,-1.3768530831674695,0.02002699824884736,0.2810775025360261,0.5511739139637688
GENE00606,34.07451176842631,-0.45962626912868704,0.13512344555278225,0.6150195892649466,0.21111105109583342
GENE00607,6.109266779340832,-0.2515570302062882,0.6063856159708751,0.9160845904136664,0.038064422125067075
GENE00608,6.9944220804422965,0.5674127638257883,0.0954250742087617,0.5554356560921919,0.2553662442345939
GENE00609,204.2344054454329,0.12430129512980477,0.6015447274628163,0.915091398222585,0.038535526959369355
GENE00610,446.3832827120184,-0.11153637501331264,0.7366326137975772,0.9481675665866962,0.023114904420283227
GENE00611,216.14476934552715,0.055444234767974075,0.8102657590003233,0.9663328271631609,0.01487326685031903
GENE00612,16.750480835195447,-1.6589161019715615,0.00020862268388992502,0.013268046075426771,1.8771930289924066
GENE00613,192.73070234997766,0.46738105288486403,0.05800417694023474,0.46260351619752055,0.3347910705291328
GENE00614,10.334952252785733,-0.11091930509886916,0.9324269138107038,0.9881598099554079,0.005172813540648252
GENE00615,194.78103708552953,-2.0433328168531064,7.953977255218113e-05,0.006650061208548087,2.1771743573416558
GENE00616,38.73093243344353,0.8623915782748715,0.03211433523069596,0.3596128945848136,0.4441647442284925
GENE00617,7922.280495138793,1.1817521937347206,0.0004731837334608867,0.023790271355962556,1.6236006042962745
GENE00618,336.1532105389817,-0.3803422635316789,0.24405466529532588,0.7346321862712459,0.13393004792949958
GENE00619,270.77217438748295,-1.0440775202827517,0.015867391960861607,0.25068668862317867,0.6008687263169467
GENE00620,161.8265822257637,-0.0174609231449542,0.9505454910879428,0.990845179147345,0.0039941992934515325
GENE00621,1006.0756188587812,-0.7051335479462313,0.020947374360223644,0.2878474840524915,0.5408375621681835
GENE00622,37.39139263082202,0.2579491611567256,0.4567285442756026,0.8618142079031345,0.06458635039261787
GENE00623,44.24915925651573,0.1027624627283565,0.8740261819988246,0.979309982534539,0.009079818517943383
GENE00624,23.80675152696775,-0.559325222623756,0.15322251172039492,0.6401231844169192,0.19373644294638823
GENE00625,261.8417400455512,0.44630290283371954,0.17827595734495627,0.6728186179000732,0.17210199946431434
GENE00626,24.40379369599472,-0.4971573452812603,0.36058743870781795,0.8125775685720391,0.09013517066312252
GENE00627,139.69030353510988,-0.06733836928244147,0.9305846899398713,0.9876918247837821,0.005378540911951625
GENE00628,214.20609752490054,0.07972077250133659,0.7042734992022603,0.9402008315175032,0.026779369055760744
GENE00629,1121.8004823421875,0.17701749418483456,0.6689913756993341,0.9334518359796451,0.029908085757647147
GENE00630,2.1112107434876326,-0.1852150493122269,0.911403211085313,0.9845748103492761,0.006751279538534191
GENE00631,9.76723880639508,-0.5090633516124198,0.614334199745243,0.919339377691871,0.03652413752494007
GENE00632,654.561245536559,-0.6365074387629196,0.060674567072163114,0.4690695621651592,0.3287627474250263
GENE00633,3329.100563833499,0.05367920025020769,0.6684154938575269,0.9334518359796451,0.029908085757647147
GENE00634,165.63528501379318,0.4808564979060008,0.35387951231891523,0.8074877188485275,0.09286407416946083
GENE00635,82.78733681044031,-0.14854407140436157,0.6095946543436673,0.9180315367276318,0.03714239941800058
GENE00636,57.428564390482464,-0.026831251402938898,0.9084251231377276,0.9843569218217486,0.0068474004796672235
GENE00637,568.3127081603527,0.03757212302501002,0.8157474879263448,0.9671406158973411,0.0145103777592183
GENE00638,78.97780525302306,0.2073741830347953,0.5661221180762069,0.9031727920419304,0.04422915394849314
GENE00639,15.766114498541118,0.76410372020974,0.5283717643654942,0.8882426654210993,0.05146836996899759
GENE00640,633.3656281418714,0.28010632484313575,0.2317155338388556,0.725518740708994,0.13935136491972017
GENE00641,15.937578953599308,0.1415450805615589,0.7928643727539271,0.9632955829311733,0.01624043111113152
GENE00642,130.9176425561099,-0.07842233186123218,0.8673989981360541,0.9786416354649892,0.009376311498573778
GENE00643,74.08844495445467,0.7129610196946785,0.04501261914932366,0.4157180921211001,0.381201074513796
GENE00644,8.295579339844032,-0.6540012592834856,0.22293134569833106,0.7151823001237091,0.14558324232976189
GENE00645,105.16752714956385,-0.07223796225997726,0.9794735892008987,0.9973474672255536,0.0011535108869599577
GENE00646,46.04360457250223,0.7627089544450464,0.07152218942014342,0.4992463522282244,0.3016850996429202
GENE00647,508.62898012589324,0.4786474137209143,0.048225523391529905,0.4294030279517859,0.36713489744491307
GENE00648,833.8141235027101,0.0060561947508249786,0.9588411292568899,0.9930044318441918,0.0030488132154122983
GENE00649,194.72917550864867,0.34009579436626036,0.18481241032880402,0.6785516123350033,0.16841711322193056
GENE00650,385.9509682981666,-0.28900189624275324,0.3950176103213143,0.8312980867867287,0.0802432190156357
GENE00651,186.2180368858206,-0.027247858988626313,0.95085763708324,0.990845179147345,0.0039941992934515325
GENE00652,2.683049982545605,0.8293285469373307,0.3238043527468937,0.7912615633188604,0.10167993024614735
GENE00653,13.57200354616269,-0.7724834542741144,0.12676673475543082,0.6029218749218029,0.21973895898505555
GENE00654,67.40817596228268,-0.7261493140358425,0.08298894875561867,0.5282470211210938,0.27716294333257085
GENE00655,46.19249481735581,-0.303977407528489,0.21430999861418243,0.7060706612852276,0.15115183397562015
GENE00656,327.21986162764995,-0.05389478264766476,0.9443001637486139,0.9896964252954623,0.004497998369184707
GENE00657,30.02677106404922,0.1426825204015096,0.38969681818054913,0.8288506571620597,0.08152371385651239
GENE00658,800.3635481654719,-0.9969455335385267,0.001485248733585542,0.05225407010217502,1.2818798764308226
GENE00659,30.81964687922418,0.7245843455735097,0.03669079810753245,0.3825435031458396,0.4173191693943649
GENE00660,8.066228632118134,0.025632823843481155,0.7220740931578362,0.9454373587460272,0.024367240644604205
GENE00661,180.68234326254063,0.5884122361397479,0.055644828140027455,0.455331784552572,0.3416720325954128
GENE00662,33.1121098690407,-0.41812142722594997,0.30928956566360044,0.7830365388822068,0.10621797195907827
GENE00663,54.746209651644165,-0.21113877878997536,0.5599059931517911,0.902130812382705,0.04473048354801137
GENE00664,1346.2975658050125,0.30582371026244504,0.3241745727863846,0.7913986207688609,0.10160471094766978
GENE00665,175.35296468785788,0.46823219527669724,0.15345197250587037,0.640167811142165,0.19370616679730218
GENE00666,181.49983548805608,0.04527374008069059,0.831883206642916,0.972054481882842,0.012309392977031427
GENE00667,232.71302574049278,0.038147842153780635,0.846603846754751,0.9750288329266181,0.010982541433996969
GENE00668,8.704611978847666,-0.8661487926494493,0.04944785692010124,0.4321734392228316,0.3643419277661062
GENE00669,24.248640498643084,-0.6596683254837359,0.09715473669060051,0.558889619006239,0.25267395703318624
GENE00670,23.768618894089222,-0.6524984351450153,0.17932688588422305,0.6742654663287032,0.17116908289631882
GENE00671,379.61198303862614,0.06188995450314596,0.8459154810934921,0.9748163770796981,0.011077183205412535
GENE00672,75.2343682092286,0.5929514128185194,0.02771837853394295,0.33604039466342217,0.4736085139048965
GENE00673,181.32470491142433,0.1026643952015547,0.9628522078483943,0.9941213830955987,0.0025605846266823157
GENE00674,92.17756168473522,0.24714747394304262,0.4620307961782494,0.8639559119816851,0.06350841917806058
GENE00675,31.304584019838373,0.021410355357085062,0.9562121358936542,0.9920767572761686,0.0034547250515944215
GENE00676,1686.3161191717395,0.8590741595604653,0.008942745862133594,0.17580705933985752,0.7549636902930057
GENE00677,1181.8412412029456,-0.10092709971830267,0.6208574717927464,0.9210414287927813,0.03572083463329157
GENE00678,745.0867662781639,0.05173139784657287,0.9992086425589177,0.9998468495761187,6.651747771277463e-05
GENE00679,1146.759570790871,0.23141965097217207,0.4278664965836526,0.8488880418821382,0.07114958419542465
GENE00680,35.736784561025885,-0.5072927463345605,0.2597005300017806,0.7461241806899493,0.12718888499359052
GENE00681,296.9432534793523,0.4898912258926588,0.34612397090548075,0.8014888445892409,0.09610251793497833
GENE00682,595.7920317661049,0.10068640075722254,0.6898536485808779,0.9372357289194144,0.028151163761824378
GENE00683,1113.0734450515292,0.06045742975541372,0.5874642227537547,0.9097442833529008,0.04108066475089495
GENE00684,6.6688393719935455,-0.32915400452426496,0.834838170463176,0.9725922143505216,0.012069211303046109
GENE00685,16.525591542323305,0.12186479454044845,0.7883017234175278,0.9618353896777608,0.016899247579313142
GENE00686,545.0681620473684,0.06181750774547092,0.636926564560487,0.9265569598862431,0.03312787736623031
GENE00687,16.578576873748965,-0.1391380207012267,0.8789101624806086,0.9799077794461498,0.008814794473035148
GENE00688,17.806734891782227,0.08382856831819883,0.8405470892716127,0.9734309786185902,0.011694836817569061
GENE00689,38.00272537879799,-0.16583373049025665,0.4242955325681056,0.8478668805485542,0.07167232885346499
GENE00690,681.1787035763095,0.6702064111337068,0.05220188084390218,0.4414024947266774,0.3551652166139466
GENE00691,165.63018531619448,-0.6797468010871774,0.06951369115839198,0.49388603651899493,0.30637325233303436
GENE00692,69.77861208605276,0.8210281290112607,0.005270114644082149,0.12539830000058766,0.9017083511079219
GENE00693,80.79828156068841,-0.5246583904821032,0.2454608172986789,0.7360537938174181,0.13309044448813143
GENE00694,617.0315178366303,-0.17039906239599834,0.608159640300873,0.9172627715574735,0.037506232607368475
GENE00695,17.397707097717685,0.1308024818451392,0.44984791051379003,0.8590135195590956,0.06600000098399782
GENE00696,38.00969523414565,-0.41291996505378764,0.3237533414512356,0.7912615633188604,0.10167993024614735
GENE00697,2.3608806323800446,0.755326693806347,0.41768914503022303,0.8433751878664147,0.07397918009517788
GENE00698,252.40501954817174,0.8373621275018073,0.02109941773765698,0.28926435580828785,0.5387050783792848
GENE00699,175.75068257033337,0.15317592971489755,0.595815007417205,0.9132964411916386,0.03938823464799046
GENE00700,3.332808305176295,-0.31240554239770746,0.4789241287630257,0.8728214128128918,0.05907460779963122
GENE00701,47.908164930123604,0.09918556380619295,0.7988354647502536,0.9647630790047228,0.015579325116163827
GENE00702,0.975742697248311,0.0,1.0,1.0,-0.0
GENE00703,30.930108370056388,-0.27196883999067645,0.39438957731671476,0.8312980867867287,0.0802432190156357
GENE00704,194.68116788032341,-0.17070518005629035,0.6945639396766679,0.9387431250811162,0.027453230547314807
GENE00705,4.557983077584003,0.5617047140051682,0.4067419245960687,0.8383837104222748,0.0765571685073497
GENE00706,5.445474951693207,-0.5208335068085685,0.19506800351075765,0.6893854258482772,0.16153790215896208
GENE00707,141.87202892350356,0.5832104432458054,0.05167501687022833,0.4396955980919028,0.3568478821946349
GENE00708,17.907014925808742,-0.18099106883616686,0.6768115402807893,0.9345697594764076,0.02938827585290523
GENE00709,37.25946484704709,0.05851425517884894,0.9271545030145776,0.9870245237946035,0.005672056634965324
GENE00710,209.76721025407912,-0.2305827445336998,0.3594988560668039,0.8115992075221746,0.0906583857009324
GENE00711,1567.7432810599826,0.1435297154857812,0.4198003446500589,0.8453226146450861,0.07297751232779703
GENE00712,25.72587328668751,0.1229839691838185,0.8717763304346635,0.9792371410505701,0.009112122723622152
GENE00713,266.82004485962034,0.05642814076967299,0.88464831163607,0.9805822532955627,0.00851597093641661
GENE00714,3800.8299949667908,-0.21887579314864578,0.5624090518329818,0.9023980754385175,0.04460183958781985
GENE00715,172.11030524081542,-0.5641819145221181,0.045670728191027424,0.419178913993289,0.37760057184179735
GENE00716,60.35161684448686,-0.587805058336312,0.12357164928056426,0.5957972203605918,0.22490152727886822
GENE00717,10.087425351904933,-0.13290447986638776,0.9601108005381077,0.9936019291946235,0.0027875739330283046
GENE00718,481.85759871625953,-0.1775394176718369,0.9356719628473535,0.9883754699838836,0.005078041682380528
GENE00719,70.59696955248882,0.20211418397660783,0.20399293450755704,0.6962684247242731,0.15722329932240164
GENE00720,448.7550050508239,0.19477320512517504,0.7023097221385279,0.9397704497665142,0.026978215096327918
GENE00721,1641.2470417733803,-0.20745616175491513,0.6962147762691976,0.939224750398912,0.0272304714413893
GENE00722,20.026097561957197,-2.0512870195157378,3.427344411745287e-07,0.0002197998353327396,3.6579726372724433
GENE00723,108.17518847252519,-0.26013104320660035,0.47478839833213216,0.8705400921978166,0.06021122291617609
GENE00724,141.49822231570792,0.02533206940157994,0.8856999495228434,0.9805822532955627,0.00851597093641661
GENE00725,255.81600575659667,0.4631750406037408,0.1907108292587362,0.6844268428061311,0.16467296603044798
GENE00726,112.15348042930809,-0.4014678048727466,0.40190357585461467,0.8353832456085076,0.07811423916515096
GENE00727,9.514905379000481,0.4948415996246488,0.14838468300152968,0.6340940069728896,0.19784635145095605
GENE00728,84.74602861223481,0.5881778543083578,0.11139725207953229,0.5780178139925853,0.2380587768053136
GENE00729,93.9576412647695,-0.5436182916327686,0.11388193523669288,0.5814470004777379,0.23548986554268758
GENE00730,88.03089825214823,0.22943473049674454,0.28291001955318407,0.763836522313223,0.11699957997698326
GENE00731,15.610359351649327,0.556511433315897,0.3094193182362968,0.7830365388822068,0.10621797195907827
GENE00732,17.332975274720262,0.013375673313400912,0.8357926184131816,0.9726278922201178,0.012053280250471534
GENE00733,312.27786212223964,-0.4106228280837317,0.3045828349931089,0.7800381604487088,0.10788415055706874
GENE00734,1.2221698401373682,0.13606837702290367,0.8930427714459093,0.9813612089080122,0.008171112740013574
GENE00735,214.86429517141147,-0.08856025083598346,0.5842127084669677,0.9086065705051997,0.04162412694926643
GENE00736,58.17724098593602,0.04121515540957138,0.8440864368497807,0.9739257523025614,0.011474150507812426
GENE00737,60.26929556877333,-0.9069696817585654,0.0005605142459109349,0.02665039299567582,1.5742963823374092
GENE00738,5.447430467311622,0.5974291647095472,0.3325922589319127,0.7961416794781535,0.09900963937248766
GENE00739,58.98493449133812,-0.16394044103429625,0.39898267918185026,0.8340946810787927,0.078784648239764
GENE00740,36.757611928204966,-0.3070501613993908,0.6066291205901463,0.916105655838058,0.03805443561019358
GENE00741,942.1611791041903,0.017248581996113965,0.6392939567407205,0.9270694168311675,0.03288774566346732
GENE00742,3626.089618395489,-0.18325000128093222,0.3994778563855984,0.8340946810787927,0.078784648239764
GENE00743,89.80731559944861,-0.26324106346857273,0.3656367080395221,0.8143378463101119,0.08919538092410426
GENE00744,6867.0928949835015,-0.3832180979083248,0.3678796132762966,0.8151852895738305,0.08874366599200632
GENE00745,305.22159016494885,-1.9202296272623829,2.470274909641408e-06,0.0007310475179284772,3.1360543930784983
GENE00746,97.64413158707872,0.17013482420887788,0.6108187065581709,0.9182951804221335,0.037017695026970304
GENE00747,355.5033760054599,-0.45405237610764615,0.12152046928285234,0.5928211560894762,0.22707630602574244
GENE00748,94.67666457929849,-0.18100324645447144,0.2879988226318224,0.7674672750768186,0.11494013383977975
GENE00749,445.5922681580955,0.3932908425908628,0.02527423443474126,0.3192114342326364,0.49592156050677433
GENE00750,880.1175206108261,-0.1305452615928695,0.45516580358460057,0.8618142079031345,0.06458635039261787
GENE00751,27.718052243148335,-0.4128234875717677,0.9962978961648113,0.9997210090081408,0.0001211811532763875
GENE00752,35.334112856007756,-1.7108324820686676,0.0002246215609128311,0.013813297807870878,1.859702624912902
GENE00753,699.1500500367779,-0.4202937139277709,0.19133373325090422,0.684516617649463,0.16461600426357456
GENE00754,27.26796031818326,-0.12926778407454043,0.9832415935777116,0.9974436542356386,0.001111628318611153
GENE00755,5.207450839505247,-1.3182483258996698,0.04807746621950518,0.4294030279517859,0.36713489744491307
GENE00756,25.21340021650968,0.14348168527997499,0.7318244078293679,0.9474828383559172,0.023428647613003166
GENE00757,92.4571433875754,0.09498462181201082,0.9931315072169877,0.9995795408090905,0.00018264150581865076
GENE00758,172.71653893365976,-0.10710935035453877,0.7679554559051971,0.9562976399281351,0.01940691602912606
GENE00759,344.7853392066057,-0.432874810360294,0.3943674878679855,0.8312980867867287,0.0802432190156357
GENE00760,392.45687477086625,0.17130626134014212,0.3973027708993263,0.8333558613846053,0.07916950563629074
GENE00761,137.86731299719332,0.127693992673717,0.7474550592817386,0.9516812132915038,0.02150850381490808
GENE00762,652.1145351617548,0.4312875022596947,0.19394736242559765,0.687866127038367,0.16249607622058898
GENE00763,2.7613733243114273,0.7284443484261242,0.34960260251496844,0.8034960969308511,0.09501622852790594
GENE00764,102.02173816761439,-0.25895708942379425,0.4272776082424422,0.8483983143247531,0.07140020305055508
GENE00765,18.381957534527757,-0.3536261183881313,0.2779901191775415,0.7626563106708653,0.11767113177835262
GENE00766,52.7280325257991,-0.3917908051911461,0.16921506424299884,0.6620860107067386,0.17908558828097434
GENE00767,1525.544464297885,1.7276784722791758,1.2037611911802775e-05,0.0019686125326532846,2.7058397544000536
GENE00768,14.251250476673768,-0.1784094751022909,0.8715269226579485,0.9792371410505701,0.009112122723622152
GENE00769,716.0144139422765,1.747785642373514,6.568646263728583e-05,0.00575027021745934,2.240311746407047
GENE00770,23.042330819102467,-0.4747914830262671,0.2126460247713896,0.7050228046528869,0.15179683510117925
GENE00771,121.9522327969589,0.13208472616094746,0.4938648569555363,0.8785055449081725,0.056255493001444105
GENE00772,12.609259512680389,0.3411656922313546,0.37968696005056113,0.8219723810886206,0.08514277484720302
GENE00773,229.384598005932,-0.3304422479328612,0.2651797828816507,0.7508381904194684,0.12445364565828372
GENE00774,2637.403834402641,0.1184834296850179,0.70157483538031,0.9397704497665142,0.026978215096327918
GENE00775,225.5032351751258,0.2951951044107466,0.2100537484258708,0.7018455060785381,0.1537584765337034
GENE00776,25.29361387827946,0.04273593393267557,0.6570200836665442,0.9316191397557323,0.03076159763315712
GENE00777,71.17434066816236,0.020131741185440196,0.9820185965203356,0.9973474672255536,0.0011535108869599577
GENE00778,161.21648112610126,0.2657186154851801,0.2965828038091065,0.771768715909621,0.11251282978533697
GENE00779,148.82048786610522,-0.2606872734863472,0.29109918467759766,0.7704374224905267,0.11326263036636895
GENE00780,153.4470067403365,-0.18157445185825116,0.611747502158154,0.9184955160596817,0.036922959505468166
GENE00781,19.466732688609348,0.3182039306577667,0.9605847233465143,0.993772808678681,0.002712890466679192
GENE00782,392.9089120980657,-0.2787523232373654,0.148589915914054,0.6340940069728896,0.19784635145095605
GENE00783,4.233610076529667,0.7095290151028286,0.5341215344426549,0.8911306256108942,0.05005863061638473
GENE00784,53.19244619953473,-0.31196778231891203,0.41557673589939137,0.84264608196806,0.07435479420370918
